Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,componentnumber,strongcompnum,pageranks,Clustering Coefficient
3493,3493,,1,3,4,7,0.259946,0.270135,27.728942,0,0,1115,0.000053,0
3494,3494,,2,2,4,6,0.314273,0.333601,928.545725,0,0,1115,0.000071,0
3495,3495,,1,1,2,7,0.240688,0.248209,0,0,0,1115,0.000061,0
3454,3454,,1,2,3,7,0.272863,0.283143,0,1,0,1115,0.000053,1
3497,3497,,1,1,2,7,0.259266,0.269134,0,0,0,1115,0.000053,0
3498,3498,,3,9,12,7,0.275706,0.288061,1418.213867,0.166667,0,1115,0.000078,0.288889
3499,3499,,1,1,2,7,0.262973,0.272772,0,0,0,1115,0.000053,0
3500,3500,,7,7,14,7,0.297245,0.311877,9096.755521,0.047619,0,1115,0.000203,0.047619
3501,3501,,2,3,5,7,0.289147,0.303234,0,1,0,1115,0.000075,1
3502,3502,,1,0,1,0,0,0,0,0,0,890,0.000046,0
3503,3503,,2,2,4,7,0.287103,0.301786,0,1,0,1115,0.000076,1
3466,3466,,4,5,9,6,0.298276,0.312782,465.473212,0.433333,0,1115,0.000096,0.466667
3429,3429,,40,44,84,6,0.333771,0.355663,59460.13877,0.168116,0,1115,0.000741,0.189372
3504,3504,,7,9,16,6,0.318605,0.338067,17968.2742,0.066667,0,1115,0.00021,0.088889
3505,3505,,1,1,2,7,0.259266,0.269134,0,0,0,1115,0.000053,0
3506,3506,,5,5,10,6,0.320737,0.340407,9664.552975,0,0,1115,0.000176,0
3272,3272,,3,4,7,6,0.296477,0.311092,251.889316,0.5,0,1115,0.000092,0.5
3507,3507,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3302,3302,,2,2,4,7,0.29507,0.309407,30.465366,0.5,0,1115,0.000076,1
3427,3427,,18,20,38,6,0.336886,0.359297,23436.29521,0.190476,0,1115,0.000372,0.204762
3508,3508,,1,2,3,7,0.315103,0.336179,1648.667755,0,0,1115,0.000052,0
3509,3509,,3,3,6,7,0.272367,0.282649,76.139578,0.333333,0,1115,0.000115,0.333333
3510,3510,,4,3,7,7,0.265468,0.275215,106.920825,0.166667,0,1115,0.000113,0.166667
3511,3511,,4,4,8,7,0.298855,0.314206,1009.40519,0.416667,0,1115,0.000124,0.5
3512,3512,,9,12,21,7,0.257258,0.268119,10509.97073,0.096154,0,1115,0.000265,0.128205
3514,3514,,1,2,3,6,0.317533,0.337472,715.545662,0,0,1115,0.000058,0
3515,3515,,3,4,7,6,0.32313,0.343305,1582.835262,0.5,0,1115,0.000092,0.5
2050,2050,,3,4,7,6,0.299759,0.317713,436.198015,0.5,0,1115,0.000093,0.5
3517,3517,,2,0,2,0,0,0,0,0,0,356,0.000069,0
3518,3518,,1,1,2,7,0.259266,0.269134,0,0,0,1115,0.000053,0
3520,3520,,3,3,6,6,0.293324,0.305221,402.07185,0.333333,0,1115,0.000098,0.333333
3521,3521,,2,3,5,7,0.269183,0.280407,3708.490665,0.333333,0,1115,0.000118,0.333333
3522,3522,,4,2,6,8,0.216657,0.222874,113.28325,0,0,1115,0.0001,0
3523,3523,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3524,3524,,2,2,4,7,0.265348,0.274731,194.128417,0,0,1115,0.000091,0
3525,3525,,1,1,2,7,0.240688,0.248209,0,0,0,1115,0.000061,0
3415,3415,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3513,3513,,8,0,8,0,0,0,0,0.035714,0,37,0.000158,0.071429
3528,3528,,6,6,12,7,0.302801,0.315927,601.166368,0.1,0,1115,0.000129,0.133333
3529,3529,,1,1,2,7,0.228152,0.233776,0,0,0,1115,0.000061,0
3526,3526,,4,4,8,6,0.322222,0.343152,2389.098235,0.333333,0,1115,0.000112,0.333333
3532,3532,,1,0,1,0,0,0,0,0,0,1015,0.000052,0
3533,3533,,6,6,12,6,0.322009,0.34216,5684.258916,0.166667,0,1115,0.000157,0.2
3536,3536,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3537,3537,,1,1,2,7,0.255941,0.265221,0,0,0,1115,0.000055,0
3538,3538,,4,4,8,6,0.30471,0.323994,240.444613,0.666667,0,1115,0.000112,0.666667
3527,3527,,27,37,64,6,0.317895,0.334918,114298.5342,0.052564,0,1115,0.000788,0.069231
3539,3539,,5,7,12,7,0.257791,0.267617,2109.380299,0.107143,0,1115,0.000167,0.142857
3540,3540,,2,3,5,7,0.252483,0.259516,10788.40264,0,0,1115,0.000109,0
3542,3542,,1,1,2,7,0.265661,0.274901,0,0,0,1115,0.000054,0
3543,3543,,5,5,10,7,0.305586,0.32055,1608.674799,0.119048,0,1115,0.000112,0.142857
3541,3541,,2,2,4,7,0.288662,0.299667,347.017507,0,0,1115,0.000069,0
3546,3546,,1,1,2,7,0.270979,0.280204,0,0,0,1115,0.00005,0
3545,3545,,32,30,62,6,0.338015,0.35739,37613.31642,0.132773,0,1115,0.00063,0.151261
3547,3547,,10,9,19,7,0.288434,0.300827,23130.78059,0.090909,0,1115,0.000264,0.109091
3548,3548,,3,2,5,7,0.284768,0.298916,84.269201,0.333333,0,1115,0.000127,0.333333
3549,3549,,8,10,18,6,0.321495,0.339657,2961.162963,0.244444,0,1115,0.000169,0.266667
3496,3496,,2,1,3,7,0.2857,0.29674,0,1,0,1115,0.000066,1
3100,3100,,1,0,1,0,0,0,0,0,0,554,0.000061,0
3550,3550,,1,1,2,6,0.278582,0.289714,0,0,0,1115,0.000052,0
3551,3551,,2,1,3,8,0.202816,0.206946,0,0.5,0,1115,0.000053,1
3553,3553,,2,1,3,1,1,1,6.186763,0.333333,0,450,0.000049,0.666667
3552,3552,,16,0,16,0,0,0,0,0.066667,0,437,0.000571,0.133333
3554,3554,,2,1,3,1,1,1,6.186763,0.333333,0,451,0.000049,0.666667
3555,3555,,2,0,2,0,0,0,0,0.5,0,446,0.000049,1
3556,3556,,2,6,8,2,0.75,0.833333,24.772669,0.232143,0,447,0.000049,0.464286
3557,3557,,2,1,3,1,1,1,6.186763,0.333333,0,448,0.000049,0.666667
3558,3558,,2,1,3,1,1,1,6.186763,0.333333,0,449,0.000049,0.666667
3559,3559,,1,0,1,0,0,0,0,0,0,571,0.000053,0
3560,3560,,2,0,2,0,0,0,0,0,0,463,0.000048,0
3561,3561,,3,1,4,7,0.240688,0.248209,35.774231,0.333333,0,1115,0.000086,0.333333
3562,3562,,4,1,5,1,1,1,6.186763,0.35,0,444,0.000081,0.7
3563,3563,,2,2,4,1,1,1,6.186763,0.416667,0,445,0.000049,0.833333
3564,3564,,2,1,3,1,1,1,6.186763,0.333333,0,443,0.000049,0.666667
3565,3565,,2,4,6,1,1,1,36.670844,0.233333,0,442,0.000049,0.466667
3566,3566,,2,1,3,1,1,1,6.186763,0.333333,0,440,0.000049,0.666667
3567,3567,,2,1,3,1,1,1,0,0.333333,0,441,0.000057,0.666667
3568,3568,,3,3,6,6,0.302129,0.321483,0,1,0,1115,0.000083,1
3569,3569,,2,1,3,1,1,1,6.186763,0.333333,0,438,0.000052,0.666667
3570,3570,,2,1,3,1,1,1,6.186763,0.333333,0,439,0.000052,0.666667
3571,3571,,18,17,35,6,0.315716,0.330589,35077.78488,0.052632,0,1115,0.000498,0.05848
3516,3516,,1,0,1,0,0,0,0,0,0,570,0.000053,0
3572,3572,,24,26,50,6,0.322755,0.339019,18936.54998,0.222617,0,1115,0.000345,0.311522
3126,3126,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3573,3573,,3,3,6,7,0.292561,0.306762,560.032941,0.333333,0,1115,0.00011,0.333333
3574,3574,,6,7,13,6,0.297669,0.310853,1626.750577,0.047619,0,1115,0.000148,0.047619
3575,3575,,1,1,2,7,0.234511,0.24301,0,0,0,1115,0.000054,0
3576,3576,,0,1,1,7,0.266457,0.276052,0,0,0,1126,0.000035,0
3577,3577,,2,2,4,7,0.295264,0.313553,1069.245172,0,0,1115,0.000083,0
3578,3578,,46,48,94,6,0.343576,0.366157,114511.6692,0.070136,0,1115,0.0012,0.076923
3579,3579,,1,1,2,7,0.266715,0.277571,0,0,0,1115,0.000061,0
3581,3581,,7,9,16,7,0.299483,0.312841,14460.11557,0.041667,0,1115,0.000229,0.055556
3583,3583,,6,6,12,7,0.280601,0.291563,11506.10877,0,0,1115,0.000192,0
3584,3584,,1,2,3,6,0.292064,0.306689,0,1,0,1115,0.00005,1
3585,3585,,3,2,5,7,0.288961,0.303251,11.116357,0.666667,0,1115,0.000095,0.666667
3586,3586,,2,2,4,7,0.257157,0.265494,20.314471,0,0,1115,0.000074,0
2019,2019,,1,1,2,6,0.28612,0.299991,0,0,0,1115,0.00005,0
3587,3587,,1,0,1,0,0,0,0,0,0,1014,0.000052,0
3544,3544,,1,1,2,7,0.255941,0.265221,0,0,0,1115,0.000055,0
3588,3588,,2,2,4,7,0.299268,0.317731,568.343093,0,0,1115,0.000067,0
3589,3589,,1,1,2,7,0.25883,0.267889,0,0,0,1115,0.000061,0
3580,3580,,2,2,4,7,0.256233,0.265076,740.127505,0,0,1115,0.000093,0
3590,3590,,5,7,12,6,0.302864,0.318653,1748.161378,0.119048,0,1115,0.000142,0.142857
3591,3591,,2,2,4,7,0.285533,0.299728,125.602649,0.5,0,1115,0.000075,1
3593,3593,,7,10,17,7,0.285742,0.298263,18836.88134,0.033333,0,1115,0.000216,0.066667
3594,3594,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3596,3596,,2,3,5,6,0.307046,0.322079,8.588554,0.333333,0,1115,0.000055,0.333333
3597,3597,,2,3,5,7,0.252493,0.261139,76.981968,0.083333,0,1115,0.00008,0.166667
3592,3592,,3,3,6,7,0.295264,0.306904,94.507982,0.333333,0,1115,0.00009,0.333333
3599,3599,,1,1,2,8,0.236675,0.242198,0,0,0,1115,0.000055,0
3600,3600,,13,11,24,6,0.325124,0.342861,5757.703036,0.296703,0,1115,0.000277,0.318681
3601,3601,,1,1,2,6,0.282826,0.295146,0,0,0,1115,0.000055,0
3534,3534,,4,3,7,7,0.303382,0.316916,189.66469,0.666667,0,1115,0.000144,0.666667
3602,3602,,1,1,2,7,0.243302,0.249211,0,0,0,1115,0.000056,0
3603,3603,,2,4,6,7,0.288192,0.299543,91.519029,0.166667,0,1115,0.000068,0.166667
3604,3604,,1,1,2,7,0.255729,0.264344,0,0,0,1115,0.000056,0
3605,3605,,2,2,4,7,0.289333,0.303339,43.051422,0.5,0,1115,0.000077,1
3606,3606,,1,0,1,0,0,0,0,0,0,1013,0.000052,0
3607,3607,,1,1,2,7,0.24697,0.253742,0,0,0,1115,0.000054,0
3608,3608,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3609,3609,,3,4,7,7,0.297275,0.31139,3005.061891,0.083333,0,1115,0.000102,0.166667
3610,3610,,4,3,7,6,0.304631,0.318485,480.014634,0.166667,0,1115,0.000107,0.166667
3611,3611,,11,11,22,6,0.317119,0.333023,14238.56848,0.234848,0,1115,0.000296,0.242424
3612,3612,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3613,3613,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3614,3614,,1,0,1,0,0,0,0,0,0,1012,0.000052,0
3615,3615,,3,2,5,6,0.30637,0.324507,1347.415854,0.333333,0,1115,0.000091,0.333333
3616,3616,,1,0,1,0,0,0,0,0,0,1011,0.000052,0
3617,3617,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3618,3618,,2,2,4,6,0.317533,0.337472,1074.314412,0,0,1115,0.000074,0
3619,3619,,1,1,2,7,0.239987,0.246181,23.319833,0,0,1115,0.000042,0
3620,3620,,5,5,10,7,0.269642,0.281707,1483.253598,0.35,0,1115,0.00019,0.4
3621,3621,,8,8,16,6,0.302066,0.316168,1402.537517,0.178571,0,1115,0.000203,0.178571
3622,3622,,1,1,2,7,0.23059,0.235586,0,0,0,1115,0.000065,0
3624,3624,,6,8,14,6,0.318259,0.332943,5177.092308,0.357143,0,1115,0.000154,0.357143
3625,3625,,1,1,2,7,0.255729,0.264344,0,0,0,1115,0.000056,0
3623,3623,,3,3,6,6,0.296928,0.31537,534.064859,0.333333,0,1115,0.000091,0.333333
3626,3626,,3,2,5,7,0.286582,0.297772,69.582127,0.333333,0,1115,0.000076,0.333333
3627,3627,,1,1,2,8,0.201593,0.205105,0,0,0,1115,0.000066,0
3628,3628,,4,4,8,6,0.314544,0.328631,340.754572,0.416667,0,1115,0.000112,0.5
3631,3631,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3632,3632,,3,1,4,8,0.228126,0.233507,277.894338,0.166667,0,1115,0.000079,0.333333
3633,3633,,1,0,1,0,0,0,0,0,0,1010,0.000052,0
3634,3634,,1,0,1,0,0,0,0,0,0,1009,0.000052,0
3635,3635,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3629,3629,,5,5,10,7,0.275953,0.287397,10746.6407,0.1,0,1115,0.000179,0.1
3636,3636,,1,0,1,0,0,0,0,0,0,792,0.000051,0
3637,3637,,1,0,1,0,0,0,0,0,0,768,0.000043,0
3639,3639,,1,1,2,7,0.240688,0.248209,0,0,0,1115,0.000061,0
3519,3519,,3,2,5,8,0.217333,0.223053,109.861301,0.333333,0,1115,0.000109,0.666667
3642,3642,,36,34,70,6,0.343092,0.36382,82913.44747,0.079487,0,1115,0.000772,0.091026
3643,3643,,1,1,2,7,0.2857,0.29674,0,0,0,1115,0.000049,0
3644,3644,,1,0,1,0,0,0,0,0,0,882,0.000046,0
3645,3645,,2,2,4,7,0.256795,0.265056,18.08048,0,0,1115,0.000074,0
3582,3582,,2,3,5,7,0.296026,0.311712,84.52488,0.333333,0,1115,0.000069,0.333333
3646,3646,,11,9,20,6,0.321107,0.340213,7992.323702,0.281818,0,1115,0.00023,0.309091
3647,3647,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3641,3641,,12,16,28,7,0.307207,0.322904,15859.20558,0.088235,0,1115,0.00028,0.102941
3648,3648,,5,4,9,6,0.317412,0.3363,4153.96147,0.15,0,1115,0.000127,0.2
3650,3650,,2,2,4,6,0.292751,0.308348,0,1,0,1115,0.000075,1
3652,3652,,1,1,2,7,0.266715,0.277571,0,0,0,1115,0.000061,0
3653,3653,,25,32,57,6,0.326923,0.345662,59151.69859,0.060606,0,1115,0.000581,0.066288
3654,3654,,1,1,2,7,0.246387,0.253832,0,0,0,1115,0.00005,0
3655,3655,,11,10,21,6,0.313633,0.332162,3519.225765,0.2,0,1115,0.000247,0.218182
3657,3657,,1,1,2,7,0.259266,0.269134,0,0,0,1115,0.000053,0
3658,3658,,1,1,2,6,0.282826,0.295146,0,0,0,1115,0.000055,0
3659,3659,,1,2,3,7,0.277986,0.287761,0,0.5,0,1115,0.000048,1
3531,3531,,16,15,31,6,0.334803,0.353719,7972.146793,0.323529,0,1115,0.000292,0.352941
3661,3661,,2,2,4,7,0.286948,0.298487,186.779342,0,0,1115,0.000071,0
3535,3535,,2,2,4,7,0.296537,0.312559,0,1,0,1115,0.000073,1
3662,3662,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3663,3663,,1,2,3,6,0.306772,0.324863,44.653391,0,0,1115,0.000052,0
3664,3664,,2,2,4,7,0.289347,0.303955,0,1,0,1115,0.000084,1
3665,3665,,1,6,7,6,0.301515,0.319991,5849,0.2,0,1127,0.000074,0.266667
3640,3640,,26,44,70,6,0.316296,0.333131,69262.31193,0.11098,0,1115,0.000599,0.14902
3666,3666,,10,10,20,7,0.306628,0.32584,41864.09866,0.066667,0,1115,0.000404,0.088889
3667,3667,,1,2,3,7,0.256965,0.265241,5.065431,0,0,1115,0.000053,0
3668,3668,,2,2,4,7,0.288804,0.303732,0,1,0,1115,0.000075,1
3669,3669,,37,38,75,6,0.321001,0.341518,111902.0093,0.024359,0,1115,0.000995,0.028205
3671,3671,,1,1,2,7,0.2085,0.213609,0,0.5,0,1115,0.000052,1
3672,3672,,1,1,2,7,0.231674,0.239577,0,0,0,1127,0.000045,0
3673,3673,,1,1,2,6,0.278582,0.289714,0,0,0,1115,0.000052,0
3674,3674,,1,1,2,7,0.246387,0.253832,0,0,0,1115,0.00005,0
3675,3675,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3676,3676,,1,1,2,7,0.2857,0.29674,0,0,0,1115,0.000049,0
3670,3670,,1,2,3,7,0.286948,0.298487,106.505536,0,0,1115,0.000057,0
3189,3189,,4,4,8,7,0.269617,0.281636,1978.217702,0.25,0,1115,0.000155,0.333333
3677,3677,,2,2,4,6,0.317533,0.337472,1074.314412,0,0,1115,0.000074,0
3678,3678,,1,1,2,7,0.26452,0.273967,0,0,0,1115,0.000053,0
3679,3679,,2,2,4,7,0.286218,0.300452,0,1,0,1115,0.000075,1
3680,3680,,1,1,2,7,0.236397,0.243679,0,0,0,1115,0.000054,0
3681,3681,,2,2,4,7,0.285477,0.299833,0,1,0,1115,0.000077,1
3682,3682,,5,5,10,6,0.31328,0.330056,82.735076,0.9,0,1115,0.000124,0.9
3630,3630,,23,22,45,6,0.334956,0.353565,15375.01295,0.280632,0,1115,0.000508,0.300395
3683,3683,,2,2,4,7,0.281248,0.29543,123.63751,0,0,1115,0.000068,0
3684,3684,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3685,3685,,1,0,1,0,0,0,0,0,0,433,0.000057,0
3686,3686,,1,1,2,7,0.243009,0.251211,0,0,0,1115,0.000057,0
3687,3687,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3688,3688,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3690,3690,,1,0,1,0,0,0,0,0,0,1008,0.000052,0
3691,3691,,1,0,1,0,0,0,0,0,0,1007,0.000052,0
3692,3692,,1,0,1,0,0,0,0,0,0,1006,0.000052,0
3693,3693,,1,0,1,0,0,0,0,0,0,1005,0.000052,0
3694,3694,,2,1,3,7,0.266715,0.277571,0,1,0,1115,0.000081,1
3695,3695,,3,3,6,7,0.288733,0.300173,219.074023,0,0,1115,0.000092,0
3696,3696,,3,3,6,6,0.321778,0.342596,1691.901239,0.333333,0,1115,0.000094,0.333333
3656,3656,,21,22,43,6,0.313297,0.327876,21934.13921,0.086957,0,1115,0.000453,0.098814
2907,2907,,1,1,2,7,0.266715,0.277571,0,0,0,1115,0.000061,0
3697,3697,,5,8,13,6,0.319738,0.336468,5135.726561,0.410714,0,1115,0.000129,0.428571
3698,3698,,1,0,1,0,0,0,0,0,0,188,0.000051,0
3700,3700,,1,1,2,7,0.254239,0.262156,0,0,0,1115,0.000055,0
3595,3595,,1,1,2,7,0.265661,0.274901,0,0,0,1115,0.000054,0
3701,3701,,1,1,2,7,0.254239,0.262156,0,0,0,1115,0.000055,0
3702,3702,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3074,3074,,1,1,2,7,0.266715,0.277571,0,0,0,1115,0.000061,0
3699,3699,,48,49,97,6,0.344284,0.36663,110635.5482,0.111373,0,1115,0.001135,0.123137
3704,3704,,3,4,7,7,0.27542,0.286663,382.48269,0.166667,0,1115,0.000091,0.166667
3705,3705,,1,1,2,7,0.243009,0.251211,0,0,0,1115,0.000057,0
3706,3706,,1,1,2,7,0.2857,0.29674,0,0,0,1115,0.000049,0
3707,3707,,38,50,88,6,0.337937,0.35906,85062.07112,0.111864,0,1115,0.000635,0.153672
3708,3708,,1,1,2,7,0.237039,0.242704,0,0,0,1115,0.000061,0
3709,3709,,1,1,2,7,0.254239,0.262156,0,0,0,1115,0.000055,0
3710,3710,,1,1,2,6,0.278582,0.289714,0,0,0,1115,0.000052,0
3712,3712,,1,1,2,7,0.240688,0.248209,0,0,0,1115,0.000061,0
3713,3713,,4,5,9,6,0.288008,0.30094,217.845155,0.25,0,1115,0.000108,0.3
3715,3715,,12,11,23,6,0.319144,0.3364,8155.241645,0.296703,0,1115,0.000253,0.340659
3716,3716,,1,1,2,7,0.244359,0.251999,0,0,0,1115,0.000062,0
3717,3717,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3718,3718,,1,3,4,6,0.294239,0.312682,668.338162,0,0,1115,0.000052,0
3719,3719,,61,69,130,6,0.357763,0.3817,136888.0288,0.091772,0,1115,0.001277,0.103481
3649,3649,,96,108,204,6,0.361725,0.389486,220274.8757,0.081162,0,1115,0.002001,0.089447
3720,3720,,2,1,3,7,0.265649,0.275582,133.669366,0,0,1115,0.000067,0
3689,3689,,3,4,7,6,0.291642,0.305543,399.688634,0.25,0,1115,0.00009,0.3
3721,3721,,1,1,2,8,0.23468,0.242768,0,0,0,1115,0.000069,0
3722,3722,,46,89,135,6,0.35479,0.379626,210586.3571,0.076794,0,1115,0.000856,0.10183
3723,3723,,7,7,14,7,0.289534,0.304331,1006.324418,0.122222,0,1115,0.000173,0.155556
3724,3724,,11,9,20,7,0.299944,0.315753,15222.4892,0.181818,0,1115,0.000332,0.2
3725,3725,,13,14,27,7,0.331877,0.348776,28031.49903,0.180952,0,1115,0.00028,0.190476
2431,2431,,5,5,10,7,0.315579,0.334085,1744.616649,0.1,0,1115,0.000107,0.1
3726,3726,,1,0,1,0,0,0,0,0,0,72,0.000061,0
3727,3727,,1,1,2,7,0.263863,0.273777,0,0,0,1115,0.000042,0
3703,3703,,4,4,8,7,0.291453,0.306175,68.390916,0.3,0,1115,0.000106,0.3
3714,3714,,36,39,75,6,0.350117,0.37343,45385.94384,0.25641,0,1115,0.000738,0.292848
3728,3728,,1,0,1,0,0,0,0,0,0,881,0.000046,0
3729,3729,,2,1,3,7,0.2857,0.29674,56.920915,0,0,1115,0.000051,0
3730,3730,,2,2,4,6,0.261773,0.271757,145.221914,0,0,1115,0.000082,0
3731,3731,,2,2,4,8,0.234699,0.242882,10579,0,0,1115,0.000155,0
3732,3732,,1,1,2,9,0.190092,0.19435,0,0,0,1115,0.000101,0
3733,3733,,1,1,2,7,0.252766,0.260404,0,0,0,1115,0.000055,0
3734,3734,,8,6,14,7,0.271105,0.280986,1022.818624,0.055556,0,1115,0.000205,0.055556
3735,3735,,129,133,262,6,0.374368,0.405084,569359.1888,0.038997,0,1115,0.00323,0.043205
3736,3736,,3,2,5,7,0.243606,0.250577,145.227832,0.166667,0,1115,0.000119,0.333333
3737,3737,,1,1,2,7,0.235124,0.243176,0,0,0,1115,0.000058,0
3389,3389,,13,11,24,7,0.316759,0.333868,6932.384264,0.217949,0,1115,0.00029,0.230769
3738,3738,,19,19,38,6,0.31236,0.328964,12602.38346,0.145238,0,1115,0.000476,0.147619
3739,3739,,1,2,3,7,0.292839,0.311268,4733,0,0,1115,0.000052,0
3740,3740,,2,2,4,7,0.300668,0.318971,0,1,0,1115,0.000066,1
3741,3741,,1,0,1,0,0,0,0,0,0,1003,0.000052,0
3742,3742,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3744,3744,,81,32,113,6,0.333314,0.35413,114641.2142,0.077879,0,1115,0.001415,0.100606
3160,3160,,5,5,10,6,0.304965,0.319899,11292.84624,0.25,0,1115,0.000168,0.3
3745,3745,,1,1,2,7,0.233705,0.240128,0,0,0,1115,0.000064,0
3660,3660,,4,8,12,6,0.29458,0.308456,11536.87696,0.125,0,1115,0.000137,0.142857
3747,3747,,1,1,2,7,0.227557,0.233653,0,0,0,1115,0.00005,0
3749,3749,,2,2,4,7,0.267142,0.276897,52.436056,0,0,1115,0.000068,0
3750,3750,,15,15,30,6,0.324636,0.344537,21037.59074,0.104167,0,1115,0.000402,0.116667
3751,3751,,1,1,2,7,0.240688,0.248209,0,0,0,1115,0.000061,0
3752,3752,,1,1,2,7,0.243009,0.251211,0,0,0,1115,0.000057,0
3753,3753,,1,0,1,0,0,0,0,0,0,1004,0.000057,0
3754,3754,,1,0,1,0,0,0,0,0,0,1002,0.000052,0
3755,3755,,1,1,2,7,0.243009,0.251211,0,0,0,1115,0.000057,0
3756,3756,,21,22,43,6,0.325106,0.342801,6657.308159,0.211765,0,1115,0.000319,0.329412
3757,3757,,21,18,39,6,0.304124,0.322227,4686.07847,0.221591,0,1115,0.000316,0.346591
3758,3758,,2,1,3,8,0.23468,0.242768,0,1,0,1115,0.000086,1
3759,3759,,16,21,37,6,0.318744,0.336218,4648.103892,0.227823,0,1115,0.000258,0.360887
3760,3760,,17,23,40,6,0.323112,0.340817,5926.451965,0.226381,0,1115,0.000275,0.349376
3761,3761,,2,0,2,0,0,0,0,0,0,328,0.000079,0
3762,3762,,1,1,2,1,1,1,0,0,1,1128,0.000233,0
3763,3763,,1,1,2,1,1,1,0,0,1,1128,0.000233,0
3764,3764,,7,6,13,7,0.279916,0.291268,1120.917471,0,0,1115,0.000168,0
3765,3765,,4,3,7,7,0.269369,0.281168,339.974286,0.333333,0,1115,0.000138,0.333333
3767,3767,,13,12,25,6,0.338328,0.359921,35345.20985,0.25,0,1115,0.000318,0.269231
3766,3766,,3,5,8,7,0.286302,0.297822,3912.496816,0.1,0,1115,0.000085,0.1
3768,3768,,2,3,5,7,0.273399,0.283859,6.349696,0.666667,0,1115,0.00007,0.666667
3769,3769,,4,3,7,6,0.294387,0.308667,832.936341,0.416667,0,1115,0.000098,0.5
3770,3770,,1,1,2,7,0.263507,0.272299,0,0,0,1115,0.000051,0
3771,3771,,1,1,2,7,0.280655,0.294741,0,0,0,1115,0.000043,0
3773,3773,,1,0,1,0,0,0,0,0,0,1001,0.000052,0
3774,3774,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
3775,3775,,1,1,2,7,0.272405,0.283166,0,0,0,1115,0.000056,0
3776,3776,,10,4,14,7,0.246699,0.255286,9326.982557,0.1,0,1115,0.000233,0.111111
3777,3777,,1,1,2,8,0.226517,0.233404,0,0,0,1115,0.000062,0
3778,3778,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
3779,3779,,1,1,2,7,0.233658,0.23881,0,0,0,1115,0.000054,0
3781,3781,,27,27,54,6,0.312093,0.327688,46515.55377,0.064815,0,1115,0.000638,0.071429
3782,3782,,1,0,1,0,0,0,0,0,0,556,0.000055,0
3783,3783,,3,5,8,7,0.285686,0.300338,108.542249,0.25,0,1115,0.000096,0.3
3784,3784,,2,2,4,7,0.256491,0.264271,22.054028,0,0,1115,0.000069,0
3786,3786,,6,28,34,7,0.261679,0.27321,596.943359,0.129032,0,1115,0.000132,0.227957
3787,3787,,6,27,33,7,0.261667,0.273125,574.442896,0.121839,0,1115,0.000132,0.211494
3788,3788,,6,25,31,7,0.249882,0.259834,586.65977,0.133333,0,1115,0.000132,0.236559
3789,3789,,6,29,35,7,0.260978,0.272466,684.28643,0.13369,0,1115,0.000132,0.242424
3790,3790,,6,28,34,7,0.249915,0.260091,683.093291,0.13369,0,1115,0.000132,0.242424
3792,3792,,6,28,34,7,0.249915,0.260091,683.093291,0.13369,0,1115,0.000132,0.242424
3793,3793,,5,28,33,7,0.249915,0.260091,358.548049,0.133523,0,1115,0.000094,0.246212
3791,3791,,6,28,34,7,0.249915,0.260091,683.093291,0.13369,0,1115,0.000132,0.242424
3794,3794,,5,28,33,7,0.249915,0.260091,358.548049,0.133523,0,1115,0.000094,0.246212
3795,3795,,5,29,34,7,0.253698,0.264213,472.228964,0.152406,0,1115,0.000094,0.279857
3785,3785,,1,3,4,6,0.289076,0.303431,13.307016,0.75,0,1115,0.000046,0.833333
3796,3796,,3,3,6,7,0.264376,0.273387,60.478952,0,0,1115,0.000091,0
3798,3798,,3,4,7,6,0.262961,0.272073,1746.021553,0,0,1115,0.000121,0
3799,3799,,1,2,3,7,0.265927,0.27607,96.792433,0,0,1115,0.000051,0
